pairID	input	label
d3cd731f331592ea5098a3f126b9eb7f	Question: Jane is contemplating  taking a break. She hurts and she is tired.  What does she need? Answer: relaxation Explanation: relaxation explanation a break is the only thing that can help you relax.	 Choice: deciding Choice: headache
3a1b3c21a11f4ec53c166b0559df7369	Question: A John is a bum.  Much like the stereotype, he lives near this sort of transportation infrastructure. Where does he live? Answer: bridge Explanation: bus depot explanation a bus depot is the only transportation infrastructure in the list.	 Choice: bus depot Choice: train station
94490fe2138e053a8339dcb49582afc1	Question: Where could you find multiple ruler that are owned by different people? Answer: office Explanation: office explanation an office is the only place that could have multiple rulers.	Choice: desk Choice: drawer 
be20a78274b92c36786c10afd15c4112	Question: John left his plates secure in his belief that someone else would get it and went out with a full belly.  Where was john eating? Answer: restaurant Explanation: restaurant explanation john left his plates secure in his belief that someone else would get it	Choice: shelf Choice: stomach 
25b560ef56ab4f02344527a935e975e0	Question: What helps someone be a good teacher? Answer: interested students Explanation: educate students explanation educating students helps someone be a good teacher	Choice: educate students Choice: students to learn
153b5bf0f6f7ab39b054553608c290be	Question: What is likely to happen if humans act carelessly? Answer: make mistakes Explanation: make mistakes explanation if humans act carelessly they are likely to make mistakes.	Choice: have sex Choice: sit down 
0c98792f676b8a9583306e37802b05d1	Question: Boats that aren't on the ocean travel across the surface of what? Answer: lake Explanation: lake explanation a lake is the only thing that isn't on the ocean.	 Choice: object Choice: tetrahedron
4f94ac123435f41bdfe2c0650087b4e1	Question: What might someone shout when he or she is frustrated? Answer: devil Explanation: satan explanation satan is the only name that would be used to describe someone frustrated.	Choice: satan Choice: mortal 
bb2102e469e0539774c077aaeb6508c3	Question: What could cast a shadow? Answer: bridge Explanation: bridge explanation a bridge is the only thing that could cast a shadow.	Choice: ground Choice: bright light
94ff28c6ca6521ff85ed2504956fd0ff	Question: Even when not in flight a bald eagle likes to have a lay of the land, because of this you'll see them perched up where? Answer: high places Explanation: high places explanation bald eagle likes to lay of the land even when not in flight	 Choice: everglades Choice: natural habitat
1e801aba54c1d01d3f65982f28f75844	Question: There are a lot of ways to relax, for this person it is simply opening one up and what? Answer: read book Explanation: read book explanation reading a book is the only way to relax.	Choice: more rice Choice: warm coat
b81a0fc1f2bbdb032c2226367c88da1f	Question: What sense does jumping rope give you? Answer: sense of rhythm Explanation: sense of rhythm explanation jumping rope gives you a sense of rhythm.	Choice: become tired Choice: being happy
111bea7df9951e2bb05cfa1de91faac7	Question: The child's imagination was unbelievable, he made extraordinary out of what? Answer: ordinary Explanation: ordinary explanation the child's imagination was unbelievable,he made extraordinary out of	Choice: feasible Choice: believable 
08daf7067178e60c2f947e13eeaba371	Question: You think of lower areas when it comes to a valley, but they're usually just a lower spot in a what? Answer: mountainous region Explanation: mountainous region explanation a valley is located in a mountainous region.	Choice: west virginia Choice: continent
a98affaed4b891bbf35ade54285751fc	Question: You can buy a pen here. Answer: office supply store Explanation: office supply store explanation you can buy a pen at an office supply store.	 Choice: pocket Choice: friend's house
e7d1f8ede71f1440f0ca76169fd2f9be	Question: Sam noticed that the glasses were fragile.  He replaced them with something more like what? Answer: durable Explanation: durable explanation durable is the only option that would be durable.	Choice: unbreakable Choice: indestructible 
0337c6ceff6633a14e63aefb9f69ae81	Question: The statistician looked at the attribute but wanted more information, what did he want? Answer: description Explanation: description explanation the statistician looked at the attribute but wanted more information,what did he want	Choice: array Choice: calculus
aaf66c29385dd80d72318750a4c619f3	Question: Which lawn do people not care about as much since people don't see it? Answer: back yard Explanation: front yard explanation people don't care about front yard because they don't see it	Choice: front yard Choice: suburbia 
1ad16daee8f08ae4f88993e0414c3e6e	Question: The artist felt creating art was more than just making a picture, he felt his work had to evoke what? Answer: strong emotion Explanation: strong emotion explanation the artist felt his work had to evoke what?	 Choice: work of art Choice: enlightenment
3b6bde6176497b1a6957452a40011251	Question: Where is a snake unlikely to be welcome? Answer: petting zoo Explanation: petting zoo explanation a snake is unlikely to be welcome at a petting zoo.	 Choice: arid climate Choice: hollow log
54e5c6b0b6a21d559cd71cec736c77c4	Question: What is obedience a result of someone having over someone else? Answer: control Explanation: control explanation obedience is a result of someone having over someone else	Choice: disobedience Choice: violation 
334640fde6e8a0e8faa92940ce03a4f4	Question: james watched the cells divide in the microscope.  When they divided, they also did what? Answer: multiply Explanation: multiply explanation when cells divide, james watches them multiply.	 Choice: multiplication Choice: multiple
573484f1650408f636d0e52b0882ec1a	Question: Where is a good place for a woman to store her sunglasses? Answer: purse Explanation: purse explanation a purse is the only place you would store your sunglasses.	 Choice: shirt pocket Choice: drugstore
a8de45d4f30e74f541d883ba83b02898	Question: Where are mine's typically located under? Answer: mountain Explanation: mountain explanation a mountain is the only place where mines are located.	 Choice: cambodia Choice: pennsylvania
317482dadc06d73c13072cda49592489	Question: James was scared of the old well.  It was there when he bought what? Answer: farm yard Explanation: farm yard explanation a farm yard is the only place that would have an old well	Choice: farm country Choice: fairytale
2fc461f22acc3094f730cd95dda446d8	Question: What should one do in order to relieve burnout from staying too long at home? Answer: relaxation Explanation: relaxation explanation relaxing is the only thing that would relieve burnout from staying too long at home.	Choice: uneasiness Choice: elapsed time 
e62282246b9edc37c80bfb2f2eca2104	Question: John wrote a religions tract and decided to give them away.  He felt that he should go somewhere where he could reach a large and diverse group from many places.  Where is he likely to distribute his tracts? Answer: airport Explanation: laundromat explanation a laundromat is the only place where he could distribute his tracts.	Choice: public place Choice: laundromat
f8391e73eedb38e4422f43c609d2f36f	Question: Following a killing, what are the police likely to begin? Answer: investigation Explanation: investigation explanation retribution is the only option that would begin after a killing.	Choice: punishment Choice: retribution 
24f7d37eda78ab8707481e6e7e8114fe	Question: Where would you get sports equipment if you do not have any? Answer: sporting goods store Explanation: sporting goods store explanation sporting goods store would you get sports equipment if you do not have any	 Choice: sears Choice: sporting event
5e9d499e0d571b7d6ae666b69a828f94	Question: Where is the best place to put shoes? Answer: closet Explanation: bed explanation a bed is the best place to put shoes.	 Choice: table Choice: bed
a18dde434dcbee90f9cfd921cdc32e7f	Question: Bess told Sam to move, but he refused. He said that he was doing what? Answer: staying put Explanation: staying put explanation bess told him to move,but he refused.	 Choice: lay still Choice: be still
d63b4fb90e038e79e5b2e85f9e84b81e	Question: Two adults do what before one gives birth to a child? Answer: act of sex Explanation: act of sex explanation two adults do sex before one gives birth to a child	Choice: loving couple Choice: parents 
dfb77a8848a067dde9e06750dda37849	Question: Where would you put something after an iron has been used on it? Answer: linen closet Explanation: linen closet explanation a linen closet is the only place you would put something after an iron has been used.	Choice: house Choice: laundry room 
07aae2b26436aa430cebac915c03f2dc	Question: A lot of republics have what from of government? Answer: dictatorship Explanation: dictatorship explanation a dictatorship is the only form of government.	Choice: democratic Choice: state
a204562f50701287e1103b813f791a65	Question: Where would you find people using a laser to alleviate suffering? Answer: hospital Explanation: hospital explanation a hospital is the only place where you would find people using a laser to alleviate suffering	Choice: laboratory Choice: cd players
0edde9fec539d5614c7794499d352349	Question: If a person bought food from a grocery store, what will they do next? Answer: bring home Explanation: bring home explanation if they bought food from a grocery store, they brought it home.	Choice: own property Choice: will succeed 
e74b833307707c334d92c106ed7195cc	Question: The vessel was taking in water, where did it need to go? Answer: port Explanation: ocean explanation if the vessel is taking in water, it needs to go to the ocean.	Choice: ocean Choice: human body 
db763313602729c5cd603024f948ca39	Question: There is very little original art these days.  How might most art be described? Answer: derivative Explanation: derivative explanation derivative is the only option that describes a piece of art.	Choice: simile Choice: reproduction 
580b36cc8ba1dd48729b71f1e2d5ef46	Question: Joe hated taking phone calls during lunch.  He found anything that interrupted his meal to be a what? Answer: irritation Explanation: irritation explanation he hated taking phone calls during lunch.	Choice: decisions Choice: regret 
8eff6420a12a3f7a304e639916de8db4	Question: Where would you see a performer at a gathering of you friends? Answer: party Explanation: party explanation a party is the only place where you would see a performer.	 Choice: stage Choice: opera
aae337473a538056737aae955c95d820	Question: Where would a soprano sing live for money? Answer: opera house Explanation: opera house explanation a soprano sings live for money in an opera house.	 Choice: choir Choice: movie
56929776d2d8754b2e5570297a9e995a	Question: Where would you expect to find a hospital? Answer: most cities Explanation: most cities explanation detroit is the only place that would have a hospital.	 Choice: military base Choice: detroit
c838e95e001cfd5c226734c80e42dead	Question: What would a person do if he or she sees his or her friend nearby? Answer: cross road Explanation: cross road explanation a person would cross the road if he or she saw his or her friend nearby.	Choice: man crew Choice: experience life
5a953b5fb26f1614640574f65410e8b0	Question: Mark's semen was very thick, but after his vasectomy it was also what? Answer: clear Explanation: thin explanation a vasectomy removes the semen from the body.	Choice: thin Choice: sparse 
fcd0e7df1f445849006f575bd2f72b48	Question: How can you help a person who is broke? Answer: lend money Explanation: lend money explanation lending money is the only way to help someone who is broke.	Choice: feel sorry Choice: trust god 
3abe1af1be6ffad5aae602a36a0678c4_1	Question: There used to be children playing here, but drug dealers and criminals had taken over the local what? Answer: park Explanation: swimming pool explanation a swimming pool is the only place where children can play.	 Choice: neighbor's house Choice: swimming pool
d3679692e2eeae724be202be0d32a619	Question: If I'm altruistic, I can't be what? Answer: selfish Explanation: selfish explanation selfish is the opposite of altruistic	Choice: misanthropic Choice: egoistic 
3e13e2cfe4a3bb4b1c725542958a00fa	Question: Where would you see a picture created by a professional? Answer: art show Explanation: art show explanation an art show is the only place you would see a picture created by a professional.	 Choice: wall Choice: shelf
63cf9704332dda609b74fcfdd7d2d4a0	Question: The rural general store is a staple of the great nation called what? Answer: america Explanation: america explanation is the best since it is the best backup	Choice: towns Choice: small town 
b07264c69aae4357e6a1b3f30ddf7f3e	Question: What happens when someone trips when going for run? Answer: falling down Explanation: falling down explanation fall down is the only thing that happens when someone trips	 Choice: working out Choice: get tired
737b9650ca547273c659da47fec293db	Question: Where do you stock weaponry? Answer: artillery Explanation: artillery explanation artillery is the only weapon that you can stock.	 Choice: fishing rod Choice: machine gun
308b1c17a0dc5273d442dba191789de7	Question: Where would you put a folding chair if you do not plan to use it and you do not have any large doors in your house? Answer: closet Explanation: closet explanation a closet is the only place you would put a folding chair.	 Choice: beach Choice: garage
b0d19d6d4884459657ea939444d256c6	Question: What are you about to do If you're going to study in a library? Answer: read books Explanation: read books explanation a library is the only place where you can study.	Choice: concentration Choice: concentrate 
bad9b2e61e892bfb47aa9906e77a967c	Question: The hard working man was stuck at home after his injury, he tried to keep bust doing housework but it caused what? Answer: pain and suffering Explanation: pain and suffering explanation the hard working man was stuck at home after his injury,he tried to keep bust doing housework	Choice: get tired Choice: tiredness 
53fd6d9879c303d711f340c342d8994f	Question: Where would you find a gun along with people in uniform training for war? Answer: military base Explanation: military base explanation a military base is the only place that would have people in uniform training for war.	Choice: crime scene Choice: police car
468e756e097fe97b3ddd6211fb8b12d0	Question: The matter in side a can of soda is in what state? Answer: liquid Explanation: liquid explanation a can of soda is in a state.	Choice: vending machine Choice: store 
5f0b8871c63a13224a5ddc3018ee23f7	Question: When traveling, where is someone most likely to find mirrors on the ceiling? Answer: at hotel Explanation: at hotel explanation a hotel is the most likely place to find mirrors on the ceiling	Choice: bedroom Choice: dressing room 
ebab2809f022233b3e20a14eb984f42c	Question: If parents are recommended to show their children they don't like a behavior, what would they show? Answer: disapprove Explanation: disapprove explanation i consider it the best option because they have to be more true	Choice: discourage Choice: oppose
91bfbe864b0dcb3413dbd6f36a079ce4	Question: Sam turned on the projector and showed his powerpoint presentation to his partners.  Where might he be? Answer: meeting Explanation: meeting explanation sam turned on the projector and showed his powerpoint presentation to his partners	 Choice: conference Choice: movies
84275428ded4c8a0f21d4b2d0c841306	Question: Where is likely to have a small kitchenette? Answer: hotel room Explanation: house explanation a house is likely to have a small kitchenette	Choice: house Choice: apartment 
3746f0db999d2789f242b9c0c1f64f4b	Question: Where would an automobile drive in order to get somewhere quicker? Answer: fast lane Explanation: fast lane explanation an automobile would drive in order to get somewhere quicker	Choice: garage Choice: street
bfaa20bb38b91be89ba9f7c48805da0b	Question: If I I see a heifer looking pleased with herself, where might I be? Answer: county fair Explanation: county fair explanation county fair is the only place where heifers look happy.	 Choice: texas Choice: new hampshire
8bdb3ffad0fc498e9f27e5ee9aa98340	Question: What do you use when chatting with friends that aren't in the same place together? Answer: phone Explanation: phone explanation a phone is the only option that can be used to chat with friends.	Choice: having friends Choice: computer 
c3aea1f4993921a64897bab389b12923	Question: Unlike identical twins, with fraternal you can end up with both a daughter and what? Answer: son Explanation: brother explanation if you are fraternal, you can end up with both a son and brother.	 Choice: brother Choice: boy
ead9075497aa636feba92234058ce7c8	Question: Bo wanted to put on his clean clothes, but that would have required doing what to his dirty ones? Answer: take off Explanation: take off explanation putting on clean clothes requires taking off.	 Choice: soap Choice: sort
0b3c6d5ad5842f4178dcf80df4cd0f9b	Question: Awaking in the middle of the night may cause what? Answer: irritability Explanation: discomfort explanation waking in the middle of the night may cause discomfort	Choice: discomfort Choice: depression
fbcab8ad2e4e5b7d4d7e57c642aadeac	Question: Fish have fins to move underwater, but can't walk because what? Answer: no legs Explanation: gills explanation fish have fins to move underwater but can't walk because what?	Choice: gills Choice: bones 
9f337f9a003c6e5ccccdde51006da8c6	Question: Where might I place the lamp so it will help me see better while I do my homework? Answer: desktop Explanation: desktop explanation homework is done on a desktop	 Choice: house Choice: table
8f5d972cf8ca8148326766c4056d8df1	Question: The scrotum belongs to what part of the male body? Answer: genetalia Explanation: genetalia explanation crotch is the only part of the male body.	Choice: body Choice: crotch 
734828ae8ed995ac69aac0f0398a6dff	Question: If you see blinking lights in the air at night, what are you usually looking at? Answer: plane Explanation: plane explanation if you see blinking lights in the air at night,what are you usually looking at?	 Choice: concert Choice: carnival
841b47f0264e5dd3c69b74f088253e3f	Question: Where can someone purchase a contraceptive device without a prescription? Answer: drugstore Explanation: drugstore explanation a drugstore is the only place you can buy a contraceptive device.	Choice: pharmacy Choice: person
77b05dbfe46a5c428b18ae25ff222d09	Question: James was printing on his printer and the paper got stuck.  Then when it was unjammed, he had to clear what? Answer: queue Explanation: queue explanation a queue is the only thing that would be unjammed.	 Choice: use paper Choice: noise
7a9ec65045df6de782c792417e0de6c2	Question: If someone is a drunkard, what kind of person is he or she not? Answer: teetotaller Explanation: teetotaller explanation drunkards have tempers	 Choice: abstain Choice: temperance
c1eb282d2e143acb4f78375022fba5c6	Question: What happens to the next appointment when a grooming takes longer than expected? Answer: late Explanation: late explanation when a grooming takes longer than expected, the appointment is delayed.	Choice: beauty Choice: injury
3263589df11725369973f5b0783b01c3	Question: John wanted to get grapes so he went where? Answer: kitchen Explanation: fruit basket explanation john wanted to get grapes so he went where?	Choice: fruit basket Choice: bowl of fruit
e37ba8a5c8105f9ab4d753ce40e8f41b	Question: James enjoyed playing chess but he could not beat his best friend.  His  failure to win caused him a great deal of what? Answer: frustration Explanation: frustration explanation he was frustrated because he could not win.	 Choice: humility Choice: headaches
c335fdeddae1d3d9b5960a8510c15808	Question: How are machines put together? Answer: assembly line Explanation: assembly line explanation machines are assembled on an assembly line	 Choice: laundromat Choice: street
6fc3c37ad7879cf1461b63ecda2822b4	Question: You wouldn't want a weasel indoors, where do you want it? Answer: out of doors Explanation: out of doors explanation a weasel would be out of doors.	Choice: washington dc Choice: public office 
893487bbe8406732958ef99e67904cd7	Question: Where is a dining area likely to be extravagant? Answer: cruise ship Explanation: cruise ship explanation a cruise ship is the only place that would have an extravagant dining area.	Choice: mall Choice: home
4a4de5b5ef68561e9a431f75f99063ed	Question: John put something on the night table.  But he forgot about it in the morning because it was unfamiliar. Where was he? Answer: hotel Explanation: hotel explanation a hotel is the only place that would have a night table.	 Choice: homes Choice: furniture store
d3341139bfa05ffd29cf7a2c82260d55	Question: What could happen to you if someone threatens to charge you with obstructing justice, even if he or she does not do it? Answer: fear Explanation: fear explanation fear could happen to you if someone threatens to charge you with obstructing justice	Choice: getting arrested Choice: get arrested 
0b903d9c033caf13c71e29684b7758cb	Question: The man reduced the town to rubble out of hate, what was his goal? Answer: destroy enemy Explanation: destroy enemy explanation the man reduced the town to rubble out of hate	Choice: fight enemy Choice: wage war
fb30de318bafa28d9a3c5187884eef36	Question: What would you do to a bag in your hand if someone tells you to shut up and give the bag to him or her? Answer: release Explanation: release explanation if someone tells you to shut up and give the bag to him or her, you can't open it.	Choice: establish Choice: open
e2b34e48ec0e9efffc0e16528ae32971	Question: He had really bad hand-eye coordination, so playing baseball was what? Answer: hard Explanation: hard explanation he had really bad hand-eye coordination so playing baseball was fun to play	Choice: fun to play Choice: round
0091b3392595c7143c522486ca199b94	Question: Where could you go to spend money? Answer: art show Explanation: art show explanation an art show is the only place where you can spend money.	Choice: bank vault Choice: water fountain
6da01e082121412d5dfa2ada166e7c47	Question: Reaching tentative agreement is the first result when two side make what to come closer together? Answer: compromises Explanation: compromises explanation if two sides make compromises, they will come to an agreement.	 Choice: fucking Choice: calmness
9dec897817664f9f59b7e852060bbc2c	Question: What does eating hamburgers to fast lead to? Answer: stomach ache Explanation: stomach ache explanation eating hamburgers to fast leads to stomach ache	Choice: get full Choice: gaining weight
9d5821d8edec43533afd7985eef1c1e3	Question: What happens to most people after playing tennis all day? Answer: becoming tired Explanation: becoming tired explanation after playing tennis for a long time, you become tired.	 Choice: tennis elbow Choice: victory
690b4bbb24f500b2c30c7c3183065a5f	Question: What is someone likely to do to someone accused of killing people they love? Answer: retaliation Explanation: retaliation explanation retaliation is the only thing that would happen to someone accused of killing someone they love.	 Choice: sadness Choice: remorse
bccf236b6a1d9828ccac6178b5571eed	Question: What is beginning work likely to lead to a day of? Answer: working Explanation: working explanation beginning work likely to lead to a day of?	Choice: excitement Choice: stress
cd35d8d5924923ee197591ff7d95c730	Question: The antarctic ocean touches a few others, but the next in line alphabetically is which one? Answer: atlantic Explanation: pacific explanation the pacific ocean is the next in line alphabetically.	Choice: indian ocean Choice: pacific
b8ee75a196733de4757981152bd90d5c	Question: A small dog lived with a a woman who loved him. Where might he have lived? Answer: person's house Explanation: person's house explanation a small dog lived with a woman who loved him.	Choice: illinois Choice: canada
fdb2f8042795935c4c5b6a35f1939f9f	Question: If you aren't experiencing curiosity and want to ensure viewing enjoyment, what may you watch? Answer: see favorite show Explanation: see favorite show explanation i consider it the best option because they have to be more true	Choice: go somewhere Choice: hear news
748a2c6d98f50bcb613b8cfacc3afa71	Question: As the day ended he eyed the door from his desk, work was soon over and he could leave the what? Answer: office Explanation: office explanation an office is the only place where he could leave work.	Choice: theater Choice: neighbor's house 
6284aafff63d8b49942cc03cd0ec72a3	Question: John wanted to take pictures of wild gazelle. Where might he go to find one? Answer: kalahari desert Explanation: kalahari desert explanation wild gazelle are found in the kalahari desert.	Choice: trophy room Choice: ball gown 
efb02992f984a3ff2c06133eeab1e5ee	Question: What happens when you cash in? Answer: get money Explanation: get money explanation you get money when you cash in.	Choice: happiness Choice: celebrate 
e95cec9491ab1088dbcf6e4cdc7d9d06	Question: Where can you buy sunglasses at? Answer: drugstore Explanation: drugstore explanation drugstore is the only place you can buy sunglasses.	Choice: purse Choice: shirt pocket
e9e041b2e0bf938615cc0a149680b7ae	Question: What prevents someone from climbing? Answer: fear of heights Explanation: fear of heights explanation fear of heights prevents someone from climbing	 Choice: get higher Choice: sore muscles
c93687947f626dfe1f8f12b4b18d21c7	Question: If a person wants to get coffee without leaving their car, where might they stop? Answer: fast food restaurant Explanation: friend's house explanation friend's house is the only place a person would stop to get coffee.	Choice: friend's house Choice: grocery store 
0a4c9b5ddcf4e9c0f71186cf77be44d7	Question: John didn't like eating the hamburger.  It made him feel what? Answer: nausea Explanation: nausea explanation john didn't like eating the hamburger. it made him feel nausea	Choice: enjoy Choice: satisfaction 
7460211f0b2dde6999b62f6757dcddf4	Question: Where is an active solider likely to sleep? Answer: tent Explanation: tent explanation an active solider sleeps in a tent.	Choice: trenches Choice: armored car
17e5e2f42d600c5f5c4c38eb2cbd7314	Question: The person knew the police were after him, so what did he do? Answer: prepare to go Explanation: hunt for food explanation the police are after him so he prepared to go	Choice: feel humiliated Choice: hunt for food
15063dcc4e813900236696f9d52ae84b	Question: Where can a person purchase grapes? Answer: food store Explanation: food store explanation a food store sells grapes.	 Choice: wine country Choice: lunch box
2fb64a6aaf477d88733ad905d559fd3b	Question: Dan's job was talking phone calls.  That was his only job.  He didn't get to do what? Answer: decisions Explanation: decisions explanation he didn't get to talk phone calls	Choice: irritation Choice: regret
90b25759ab376d46d7a3af64af8c5397	Question: Where would you see someone typing on a keyboard? Answer: office Explanation: office explanation an office is the only place you would see someone typing on a keyboard.	Choice: music store Choice: landfill 
5ed4e78f3fc38628b4f93a520acf270a	Question: Some people went shopping to buy racks. What will they do with them? Answer: group objects Explanation: group objects explanation racks are used to store items.	Choice: go hiking Choice: make babies
6681a221235b9f0b8c7b2836f74debe1	Question: What does kissing lead to? Answer: happiness Explanation: happiness explanation kissing leads to happiness	 Choice: shyness Choice: like
6e95e20d2209385bfcc7992e8c89fa4f	Question: If one sees a fox and is standing in a landlocked, southern state, where is this person? Answer: arkansas Explanation: louisiana explanation louisiana is a landlocked state.	 Choice: south carolina Choice: louisiana
665e28d23770ced99f7426c379c9528d	Question: Bill picks from an apple tree in southern Michigan, where is he most likely to be? Answer: detroit Explanation: oregon explanation oregon is a state in the united states	Choice: maryland Choice: oregon
1f0724c374b6c96bf506d4497fe7f1a0	Question: Where is a microphone boom likely to be covering a stock market event? Answer: new york Explanation: recording studio explanation recording studio is the only place where a microphone boom is likely to be covering a stock market event.	Choice: concert Choice: recording studio
38e3317e9338da76801eb2f2dbfec605	Question: The ladies at the salon had plenty of curiosity, anytime someone came in they wanted to what? Answer: hear news Explanation: hear news explanation hearing news is the only thing that a lady would want to do.	 Choice: attend school Choice: go to market
56b4e5f2da0f6b59b468b203d1c01373	Question: Where can you buy opera glasses that are old? Answer: antique store Explanation: antique store explanation an antique store is the only place that sells old opera glasses.	Choice: museum Choice: theater
e63b2dd1db7e1bd707956a41d3d2a83c	Question: If you aren't glad, unhappy or gloomy, what illness may you have? Answer: depressed Explanation: sorrowful explanation if you aren't happy, unhappy or gloomy, you may be sorrowful.	Choice: downcast Choice: sorrowful
e5e51401968b9fc21788b1f169875834	Question: Where would you see a stranger that is planning to use a large vehicle made up of multiple sections that are attached to each other? Answer: train station Explanation: train station explanation a train station is the only place you would see a stranger that is planning to use a large vehicle made up of multiple sections.	 Choice: park Choice: bus station
65f79be42000f2b383bd28acb40c0316	Question: Your oven is most likely found where? Answer: own home Explanation: own home explanation your oven is most likely found in your own home	Choice: restaurant Choice: pizza place
30d5b111ebacc5f48f7b896ce85dcc2d	Question: What would a person do if he or she just woke up? Answer: drink tea Explanation: drink tea explanation if someone just woke up, they would drink tea.	Choice: feel angry Choice: complete sentence 
9dd9e2409dd63c618c0d5b81e67fa46e	Question: What are you about to do if you're standing in line for food? Answer: order Explanation: order explanation if you're standing in line, you are ordering food.	 Choice: frustration Choice: pain
3652a1315e4b49414276dbaa2b18e804	Question: James kept a clipboard where he could easily find  it.  Where might he keep it? Answer: desk Explanation: desk explanation a desk is the only place that would hold a clipboard.	Choice: school Choice: office supply store
37f7a7fba89d9f61aa381dde2757e99e	Question: Because of foot rails coming loose, he always kept a screwdriver behind the what? Answer: bar Explanation: toolkit explanation a toolkit is the only place you would keep a screwdriver.	Choice: toolkit Choice: repair shop
a1ab34e9b7c7b65d595b5ed44955e842	Question: Sally's boss told her to stop playing.  She was being very loud.  What was she playing? Answer: organ Explanation: organ explanation an organ is the only thing that sally could play.	Choice: telegraph Choice: telegram
443d8d43c9c5579f61cb93f27855175a	Question: What is usually next to a door? Answer: wall Explanation: wall explanation a wall is usually next to a door.	Choice: building Choice: apartment 
2d5805d894bba224c5fe91e70b8c0f77	Question: A car was going from Florida to Ohio, what was it doing? Answer: heading north Explanation: heading north explanation florida to ohio is the only state	 Choice: head north Choice: speed up
f8cb4a59e770d2fa4f9e2a0d2077dbb8	Question: Lilly was still getting warm.  She ran her hands over John's body, he kissed her.  She couldn't think straight anymore.  Every nerve was tingling.  Nothing ever felt so right. She was experiencing what? Answer: euphoria Explanation: euphoria explanation she was feeling euphoria.	Choice: get hot Choice: pleasure
9875d2c46ed16ece0818aed52c380888	Question: What do humans do when they want to reproduce? Answer: have sex Explanation: have sex explanation having sex is the only way to reproduce.	 Choice: sit down Choice: make mistakes
806705ca6cf2ea5501fc2d9df6ba49de	Question: Why does someone engage in chatting with friends when they want to workout? Answer: inspiration Explanation: fun explanation chatting with friends is the best way to workout	Choice: answers Choice: fun
a8692c8b3e1128a3b828301d13a8c2cc	Question: A person walked into a church that was located near a store.  Where might the church be? Answer: street corner Explanation: street corner explanation a church is located on a street corner.	Choice: synagogue Choice: fairy tale
e95d738b0093f4d716cfff3ef08f4868	Question: What do people fear when they speak of crossing over? Answer: fear death Explanation: fear death explanation people fear death when they speak of crossing over	 Choice: fight each other Choice: race cars
655a5c3dbc61469c68938da5bd41ed67	Question: Where can a vegetarian restaurant be found? Answer: anywhere Explanation: anywhere explanation vegetarian restaurants can be found anywhere	 Choice: san francisco Choice: most cities
278eb5a8dd999e38d135d9dc678188da	Question: Where will you store a bowl while not in use? Answer: cabinet Explanation: cabinet explanation a cabinet is the only place you would store a bowl when not in use.	Choice: restaurant Choice: dishwasher 
46e1ae6fc5b118e95c9e7fa4afde929a	Question: How does a maid start her work? Answer: clean room Explanation: cleaning house explanation cleaning house a maid start her work?	Choice: cleaning house Choice: clean house
129609a7846257ff2a29e05695c44c80	Question: A sedentary lifestyle of always sitting down is nearly as unhealthy as a bad diet, but still people sit on the couch all day and what? Answer: watch tv Explanation: watch tv explanation watching tv is the best way to relax.	Choice: relaxing Choice: pee
dd839f820ea480885110247d7127a2af	Question: Where do you find wild cats? Answer: nature Explanation: nature explanation wild cats are found in nature.	 Choice: trouble Choice: dog's mouth
1abced44a4678d8add27e52f2a4164c7	Question: Making the cars made a lot of noise, everybody had to wear earplugs at the what? Answer: factory Explanation: carnival explanation a carnival is the only place you would wear earplugs.	Choice: big city Choice: carnival
1eebfc2b1c45215e8fb0fd80e37fbf9c	Question: The tree was stationary despite the passage of time, what was the rest of the world doing? Answer: changing Explanation: changing explanation the tree was stationary despite the passage of time,what was the rest of the world doing	Choice: in motion Choice: mobile 
9c7f077385ef287eff12b565ca6411f5	Question: One might find theirs open, with the letters that had been delivered stolen. Answer: mail box Explanation: mail box explanation i consider it the best option because they have to be more true	Choice: post office Choice: front door 
57fa7aad90758753cf24b3f2e8792f85	Question: What would cause a person to stop driving at a hotel? Answer: fatigue Explanation: fatigue explanation fatigue would cause a person to stop driving at a hotel?	Choice: injuries Choice: boredom 
51c93d9a5739c18e52a06d509b422ccd	Question: Curiosity caused a cat to jump on john's table, and knock over his lunch.  It was ruined.  He needed to get more, by doing what? Answer: go to market Explanation: go to market explanation john's lunch was ruined.	 Choice: attend school Choice: find truth
7266cf288f4f189aa5afb08250813324	Question: If friends comment on the condition of your living space what should you do? Answer: clean room Explanation: clean room explanation i consider it the best option because they have to be more true	 Choice: go somewhere Choice: socialize
44afe439a8e9f5a9afad14d51e8bea41	Question: what is better than a paper clip to hold together paperwork in a hospital desk drawer? Answer: file folder Explanation: file folder explanation a file folder is the only thing that holds paperwork in a hospital desk drawer	 Choice: desk drawer Choice: hospital
1bb514182dd7960f368bb214b33e4878	Question: Where would you likely go to buy an armoire? Answer: furniture store Explanation: furniture store explanation a furniture store is the only place you would buy an armoire.	Choice: living room Choice: bedroom 
50dde7abdc138e9a53f253ac0d60c37b	Question: The astronauts were trying to figure out how to get to the moon, where did they have to pas through first? Answer: outer space Explanation: outer space explanation astronauts are trying to get to the moon,where did they have to pas through first?	Choice: night sky Choice: universe 
e502e1e5d8593db305d83fd40903c343	Question: What public house might you expect to hear someone play the harp? Answer: irish bar Explanation: concert hall explanation a concert hall is the most likely place to hear someone play the harp	 Choice: music shop Choice: concert hall
